AUSTRALIA	AUSTRIA	BELGIUM	CANADA	DENMARK	FINLAND	FRANCE	GERMANY	HONG KONG	IRELAND	ISRAEL	ITALY	JAPAN	NETHERLANDS	NEW ZEALAND	NORWAY	PORTUGAL	SINGAPORE	SPAIN	SWEDEN	SWITZERLAND	UNITED KINGDOM	USA	BRAZIL	CHILE	CHINA	COLOMBIA	CZECH REPUBLIC	EGYPT	GREECE	HUNGARY	INDIA	INDONESIA	KOREA	MALAYSIA	MEXICO	PERU	PHILIPPINES	POLAND	RUSSIA	SOUTH AFRICA	TAIWAN	THAILAND	TURKEY	ARGENTINA	JORDAN	MOROCCO	PAKISTAN	BAHRAIN	KUWAIT	OMAN	QATAR	UNITED ARAB EMIRATES	USDCAD
4378.25	7848.065	13413.605	6418.038	19747.297	1205.687	7274.924	6437.683	34768.473	593.395	377.659	1620.603	5111.649	14698.835	328.499	14277.811	334.219	9162.455	5595.24	20944.83	9213.886	6681.751	4365.144	9293.683	4444.567	89.954	1247.359	1306.978	2363.366	1501.391	1220.825	546.076	1069.036	513.592	534.198	8804.99	2139.964	329.918	1770.55	1852.772	685.63	391.776	434.832	1097.157	6050.769	538.622	1004.086	349.3	1468.723	1396.802	1728.535	1198.239	636.122	1.0163
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1468.723	1396.802	1728.535	1198.239	636.122	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1450.257	1410.803	1746.101	1216.532	638.31	NA
4362.053	7770.237	13107.868	6479.17	19447.504	1171.819	7205.204	6379.288	34621.836	581.588	374.627	1609.132	5049.772	14503.897	329.5	14046.455	329.495	9068.73	5540.219	20334.486	9033.418	6679.858	4365.712	9288.88	4411.138	89.347	1218.607	1301.505	2361.734	1442.355	1215.224	534.607	1063.927	502.889	528.954	8790.47	2143.952	316.675	1721.969	1819.069	676.966	391.541	434.505	1086.241	6108.218	504.317	986.919	331.808	1456.61	1407.542	1755.882	1220.546	630.874	1.0158
4414.072	7728.191	13215.324	6359.6	19308.755	1177.031	7193.068	6362.886	34204.906	573.853	371.501	1611.773	5063.106	14571.765	328.553	14114.734	323.349	9028.524	5493.84	20066.598	9108.288	6679.916	4349.829	9297.973	4370.039	88.203	1203.541	1281.17	2355.991	1432.631	1224.367	526.813	1063.549	504.109	531.947	8722.415	2122.222	313.055	1731.994	1785.292	673.541	384.606	430.871	1077.364	6047.671	506.448	997.254	361.713	1464.443	1404.141	1738.467	1205.75	623.38	1.0112
4355.442	7805.526	13414.908	6397.476	19588.156	1220.295	7285.114	6428.952	34218.551	589.536	372.157	1633.233	5028.366	14727.456	325.623	14147.642	327.233	9095.439	5597.904	20324.03	9144.28	6710.93	4375.846	9554.807	4398.978	89.24	1176.976	1283.766	2324.933	1478.175	1250.342	534.049	1055.127	503.965	534.082	8895.631	2130.097	318.064	1744.74	1797.212	692.097	392.26	438.808	1099.449	6134.557	501.567	999.184	376.685	1456.37	1389	1731.128	1198.859	621.6	1.0094
4429.66	7649.032	12520.036	6335.704	19516.918	1196.438	7199.204	6356.084	34010.277	574.605	369.865	1615.509	5069.065	14497.392	327.331	14091.087	321.777	9106.966	5496.748	19861.924	9109.157	6607.628	4250.61	9341.723	4292.339	88.459	1125.228	1282.14	2316.275	1458.767	1250.311	543.167	1065.505	505.409	533.357	8768.277	2114.601	320.971	1771.515	1789.475	697.558	389.035	437.885	1066.816	6194.385	488.21	1014.834	383.841	1462.713	1389.381	1732.965	1175.685	622.384	1.0141
4392.362	7624.668	12508.126	6366.762	19269.635	1175.79	7149.598	6317.886	33398.504	585.288	369.876	1603.35	5023.572	14347.379	321.005	13956.597	313.794	9033.457	5492.564	19425.1	9055.603	6630.662	4236.448	9294.578	4183.734	86.627	1086.494	1296.945	2316.275	1433.328	1242.447	517.065	1051.419	492.05	525.439	8772.708	2132.019	311.244	1729.502	1805.521	704.423	376.556	438.301	1036.835	6389.546	488.383	1012.095	380.429	1462.713	1391.483	1732.965	1175.701	622.399	1.0106
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1462.713	1391.483	1732.965	1175.701	622.399	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1462.976	1378.481	1722.016	1164.138	616.174	NA
4372.448	7723.81	12363.737	6398.735	19154.08	1186.137	7205.555	6318.873	33419.992	573.101	371.66	1611.154	5027.661	14398.111	319.033	13995.719	310.434	9007.626	5480.946	19247.039	9179.39	6738.117	4241.463	9519.635	4114.169	87.403	1091.62	1314.401	2272.249	1445.748	1255.738	502.311	1058.302	486.837	523.696	8829.691	2130.363	308.823	1728.977	1798.535	704.161	377.243	435.839	1018.812	6503.074	510.065	1015.354	374.327	1468.149	1376.996	1713.31	1176.369	620.185	1.0215
4270.89	7480.242	12077.518	6345.571	18881.855	1160.408	7052.955	6207.676	33414.637	556.322	376.138	1582.093	5028.358	14119.99	313.129	13783.616	296.054	8862.596	5383.415	18899.533	9008.551	6566.729	4256.826	9227.884	4048.117	87.363	1065.758	1318.189	2270.36	1380.667	1231.564	479.818	1081.156	486.045	517.973	8686.616	2099.773	303.151	1705.271	1739.656	686.738	372.876	435.839	951.717	6379.496	516.573	1017.233	372.736	1466.683	1382.074	1726.621	1191.205	629.347	1.0222
4270.898	7511.042	12170.578	6187.381	19068.652	1154.58	7025.11	6222.104	32792.223	538.471	374.978	1606.515	4954.121	14156.086	311.459	13922.631	306.452	8889.713	5475.718	19122.479	9024.693	6501.275	4175.762	8913.102	3987.227	85.674	1106.826	1339.894	2317.336	1342.399	1246.492	508.061	1081.917	479.827	507.496	8518.642	2064.297	298.138	1717.042	1729.464	687.158	368.927	429.17	961.507	6072.656	509.864	1022.749	365.082	1466.487	1371.481	1737.454	1202.281	633.086	1.0124
4180.084	7556.956	12089.266	6224.794	18443.762	1163.236	7025.209	6193.828	32207.609	540.953	365.034	1598.276	4917.075	14161.276	301.755	13351.079	303.62	8788.84	5491.214	19076.801	8939.68	6530.901	4175.253	8589.005	3906.322	83.064	1174.412	1308.486	2304.259	1386.126	1229.441	483.27	1017.858	471.396	508.35	8465.92	2011.37	289.495	1703.793	1699.935	671.448	368.765	417.186	970.107	5872.581	510.928	1009.105	359.536	1466.373	1364.266	1748.232	1200.823	626.636	1.018
4270.224	7294.325	11791.27	6170.133	18349.609	1149.979	6894.1	6114.393	32389.404	533.919	366.101	1567.299	4914.474	13973.886	312.172	13374.98	296.75	8813.491	5375.794	18825.285	8871.831	6452.133	4175.253	8612.867	3908.52	83.709	1187.203	1284.522	2304.259	1387.334	1220.274	498.671	1033.888	458.697	499.208	8447.425	2022.54	294.726	1690.902	1687.315	675.21	360.866	416.688	989.193	5861.64	511.83	1012.627	355.299	1466.373	1362.722	1748.232	1200.823	626.62	1.0199
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1466.373	1362.722	1748.232	1200.823	626.62	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1462.951	1354.678	1761.03	1193.129	620.547	NA
4156.675	7454.914	11867.217	6044.475	18437.955	1168.722	7000.15	6216.423	32985.199	529.098	357.695	1581.473	4935.895	14102.48	304.239	13476.43	300.762	8903.541	5451.728	19094.598	8858.769	6527.799	4140.147	8611.924	3989.033	86.521	1207.895	1314.261	2180.678	1407.536	1248.731	498.9	1027.993	463.179	496.424	8485.396	1995.046	299.462	1698.552	1691.225	676.018	366.657	408.671	1014.817	5928.903	513.645	1010.577	341.591	1460.274	1343.795	1778.903	1182.827	612.785	1.0169
4088.061	7302.653	11654.955	6078.798	17878.1	1151.366	6899.211	6128.541	31942.775	501.656	354.358	1554.028	4838.854	13913.093	312.029	12992.168	303.071	8751.704	5387.315	18641.463	8831.652	6450.093	4211.163	8586.489	4028.417	83.787	1171.344	1310.758	2165.248	1384.537	1273.235	492.692	1024.721	453.917	494.02	8541.089	1917.803	302.936	1716.99	1683.221	663.767	352.446	403.291	1007.066	5718.704	505.045	1022.895	330.324	1460.385	1332.58	1780.835	1175.866	605.038	1.0192
4176.763	7460.373	12073.741	6030.537	18524.58	1184.744	7026.855	6234.601	32319.666	521.858	362.387	1581.969	4852.026	14222.507	318.022	13248.824	309.877	8893.768	5512.215	19041.361	8995.081	6581.981	4118.79	8561.407	4072.59	86.815	1189.572	1338.129	2203.431	1449.863	1316.35	517.513	1031.633	462.427	506.861	8437.947	1972.512	309.614	1760.756	1681.537	680.212	352.14	402.29	1035.331	5721.551	504.728	1028.819	340.458	1450.302	1301.528	1760.943	1171.629	608.498	1.0116
4137.973	7228.548	11879.517	6110.659	18485.482	1180.396	6877.383	6181.534	32279.551	515.694	351.033	1568.554	4881.724	13877.033	307.584	13018.991	306.561	8847.091	5424.843	18738.787	8873.956	6434.799	4149.154	8533.282	4026.215	87.698	1152.015	1333.519	2231.814	1436.059	1293.187	518.466	1018.984	467.146	503.285	8364.519	1995.42	305.429	1751.236	1683.018	670.089	353.051	400.361	1028.095	5872.529	512.309	1040.879	339.475	1453.387	1311.811	1768.141	1160.191	605.367	1.0085
4195.645	7037.565	11659.729	6086.2	18193.438	1175.698	6722.419	6080.259	32761.551	483.033	349.332	1537.731	4901.096	13517.353	309.519	13148.626	301.177	8953.184	5308.748	18379.626	8741.018	6291.693	4105.439	8588.208	3965.491	89.531	1138.009	1345.868	2228.496	1405.977	1296.533	502.744	1017.158	476.065	510.228	8281.894	1952.121	303.143	1742.601	1663.075	677.023	362.801	407.239	1012.271	5862.145	513.431	1049.206	342.058	1453.387	1313.297	1768.141	1160.239	606.133	1.0092
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1453.387	1313.297	1768.141	1160.239	606.133	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1452.712	1324.173	1776.279	1140.042	596.073	NA
4160.482	7019.254	11706.859	6112.217	18230.484	1169.658	6785.372	6118.531	32455.715	492.981	341.051	1538.457	4860.636	13721.148	304.279	12799.599	295.949	8931.818	5329.554	18590.756	8776.828	6350.693	4071.329	8680.346	4045.568	88.935	1145.224	1352.767	2263.698	1422.092	1297.248	496.57	1013.555	472.425	510.701	8278.882	2034.278	308.003	1744.216	1700.924	677.765	357.416	398.46	1040.626	5937.402	527.146	1048.168	327.825	1443.753	1302.562	1778.96	1163.167	602.266	1.0064
4106.461	6714.931	11112.307	5982.967	17824.283	1154.275	6680.052	6025.368	31310.469	475.873	339.76	1506.891	4843.145	13465.702	302.787	12394.988	286.064	8757.756	5219.727	18391.576	8744.395	6235.077	4026.294	8651.296	4010.06	85.149	1109.172	1345.557	2278.226	1358.105	1280.009	470.393	997.658	455.657	503.189	8239.311	1950.963	300.751	1698.302	1673.106	662.565	341.413	385.499	1019.141	5692.371	525.051	1047.981	315.706	1434.776	1298.157	1781.234	1154.852	595.716	1.0018
4125.691	6740.373	11203.362	6029.808	17614.6	1159.387	6699.88	6042.56	31428.557	481.642	334.502	1498.941	4810.269	13513.67	305.677	11936.833	291.18	8758.708	5230.19	18470.6	8674.263	6190.784	4122.934	8734.214	4012.917	85.266	1115.298	1323.487	2219.278	1337.031	1280.77	465.868	987.252	453.479	498.238	8440.643	1959.227	295.285	1697.426	1677.989	671.532	338.287	368.993	1058.87	5616.013	515.616	1032.961	298.118	1437.218	1277.638	1772.259	1142.784	588.114	1.0019
4171.016	6969.364	11723.453	6037.972	18277.234	1218.734	6921.806	6178.748	31797.49	512.685	339.136	1530.683	4825.664	13983.37	309.411	12342.226	303.411	8872.019	5407.578	19432.777	8886.912	6396.238	4169.963	8479.202	4122.37	87.29	1127.866	1344.978	2205.309	1441.035	1335.309	486.543	959.75	458.478	497.453	8579.666	1944.555	302.37	1768.404	1709.477	708.537	353.952	368.993	1112.702	5456.135	514.154	1033.453	287.929	1430.441	1293.337	1763.302	1143.443	586.704	1.0058
4095.728	7096.661	11954.095	6032.101	18115.613	1237.675	7022.419	6249.352	32001.127	540.703	335.049	1553.158	4733.025	14176.367	310.186	12262.694	314.237	8785.333	5519.933	19941.553	8957.994	6479.208	4169.815	8462.382	4164.874	87.443	1123.058	1327.765	2205.309	1483.696	1349.65	504.488	949.558	453.165	487.384	8579.743	1904.924	305.319	1782.578	1633.471	691.495	346.695	367.449	1133.262	5256.078	514.3	1033.678	290.317	1430.441	1291.877	1763.302	1143.428	585.927	1.0057
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1430.441	1291.877	1763.302	1143.428	585.927	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1431.217	1311.82	1755.583	1154.544	588.267	NA
4264.711	7206.211	12126.546	6124.068	18510.334	1243.327	7074.448	6299.642	32912.383	564.449	340.754	1559.639	4727.709	14358.577	311.036	12539.66	318.409	9012.006	5473.874	20111.561	8999.496	6511.83	4173.38	8635.479	4154.669	89.632	1121.703	1337.969	2201.459	1496.264	1367.836	512.327	982.383	468.167	486.369	8533.961	1931.732	309.592	1823.235	1648.834	682.809	361.44	383.765	1151.527	5516.895	516.81	1032.429	292.949	1436.272	1334.038	1738.175	1160.317	597.522	0.9999
4244.4	7164.263	11799.381	6094.477	18422.434	1220.931	7071.382	6305.191	32845.648	538.94	340.975	1561.068	4866.6	14301.766	311.012	12340.686	310.729	8915.392	5368.377	19389.939	9055.428	6461.22	4224.594	8468.887	4236.784	89.499	1116.267	1320.069	2199.899	1457.358	1358.718	522.869	997.968	467.523	490.283	8427.041	1894.969	307.563	1808.945	1629.73	683.999	359.276	381.755	1110.624	5357.456	523.029	1025.693	307.39	1441.377	1320.443	1720.968	1165.547	597.72	1.0082
4288.333	7218.47	12056.553	6020.484	18655.02	1208.302	7134.27	6333.731	33448.996	566.261	342.089	1578.961	4883.076	14417.594	312.522	12053.357	312.068	9125.423	5476.325	19572.244	9109.057	6570.433	4238.904	8404.391	4284.612	92.056	1146.146	1285.389	2199.899	1514.465	1359.836	563.392	999.673	478.087	505.249	8456.04	1841.887	319.305	1827.16	1605.755	684.66	370.074	389.559	1135.628	5242.826	523.524	1013.92	313.743	1435.028	1330.161	1729.268	1157.34	614.407	1.0104
4307.693	7014.984	11934.919	5873.674	18332.51	1197.922	7025.77	6218.54	33446.145	537.717	342.29	1567.735	4999.726	14089.414	316.462	11845.045	308.012	9140.918	5363.971	18994.078	9096.258	6420.473	4140.307	8133.782	4234.378	91.625	1150.139	1252.018	2210.001	1524.846	1358.897	558.71	1019.644	493.447	504.76	8238.479	1779.81	329.174	1835.803	1547.611	683.167	374.145	387.468	1148.96	5108.456	518.4	1012.07	320.806	1431.536	1353.696	1729.268	1161.254	614.986	1.0148
4129.102	6959.198	11673.314	5919.783	18263.309	1212.395	7064.141	6215.734	33227.785	528.527	345.326	1567.826	4855.045	14029.013	313.547	11729.009	307.633	8970.32	5321.332	18989.352	9034.901	6420.073	4158.68	8089.042	4321.296	89.243	1158.292	1248.974	2210.388	1470.043	1357.664	536.852	1007.828	482.245	505.984	8329.313	1797.323	326.567	1869.386	1479.361	673.458	366.198	382.967	1107.559	5175.512	519.132	1010.748	318.782	1431.536	1354.715	1729.268	1161.238	616.518	1.0198
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1431.536	1354.715	1729.268	1161.238	616.518	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1413.194	1341.818	1664.527	1160.458	614.111	NA
4081.748	6897.035	11501.709	5845.338	18194.867	1204.381	7007.628	6171.613	33191.238	502.575	346.42	1558.181	4877.144	13908.659	317.092	12000.216	303.93	8936.639	5290.791	18975.832	9027.923	6379.456	4084.242	8072.486	4249.717	89.066	1158.37	1271.098	2237.934	1479.528	1376.258	535.719	1031.363	481.873	509.023	8206.331	1794.79	330.235	1887.014	1460.782	687.849	366.198	383.845	1125.391	5235.392	514.186	1016.206	304.08	1421.148	1349.845	1648.856	1155.01	612.475	1.0226
3997.379	6963.017	11293.727	5841.7	18100.184	1189.262	6942.94	6149.534	32486.746	490.986	342.834	1535.979	4776.696	13822.471	311.405	12005.95	297.947	8818.693	5340.12	18717.516	8969.223	6350.836	4177.117	8241.862	4346.185	87.389	1143.756	1252.243	2158.217	1446.118	1375.93	513.353	1037.24	470.407	508.274	8396.428	1795.488	325.177	1865.588	1449.266	694.824	353.275	377.437	1169.27	5274.773	520.847	1000.162	300.4	1418.547	1337.329	1583.761	1139.641	601.196	1.0237
4044.129	6960.327	11415.544	6017.084	18418.148	1199.518	7059.656	6208.121	32893.367	469.505	341.23	1539.105	4851.51	13953.013	317.242	12284.635	298.699	8932.994	5389.624	19079.854	9082.88	6468.329	4248.871	8642.167	4365.963	89.123	1164.464	1256.676	2149.613	1446.216	1418.17	536.808	1037.24	472.549	513.65	8465.638	1781.978	336.235	1945.425	1492.324	711.911	356.57	372.031	1255.051	5360.99	516.868	998.016	313.527	1418.696	1352.662	1599.114	1140.463	608.452	1.0234
4065.774	7003.342	11325.225	5954.126	18633.627	1201.954	7063.906	6252.646	32928.148	461.002	344.49	1538.281	4856.324	13825.538	323.775	12571.759	299.647	8951.004	5434.024	19082.822	9130.482	6461.851	4192.954	8530.937	4362.502	89.417	1170.862	1273.046	2184.998	1454.855	1384.679	536.051	1058.416	479.002	516.85	8456.162	1783.215	334.273	1953.153	1510.505	724.779	354.129	377.647	1306.983	5247.551	513.119	983.667	305.616	1422.72	1354.444	1599.114	1146.376	608.467	1.0246
3962.297	6900.714	11313.958	5896.858	18305.656	1178.521	6926.55	6146.341	33021.957	421.949	340.519	1522.902	4766.809	13670.057	315.668	12119.166	294.947	8859.995	5296.916	18741.158	9125.258	6372.892	4169.699	8281.959	4331.333	89.793	1174.218	1249.217	2184.998	1443.167	1344.497	549.962	1017.838	472.344	515.419	8316.97	1735.269	334.821	1925.793	1488.838	694.938	352.735	380.107	1328.686	5147.665	513.3	990.816	291.87	1422.72	1352.662	1599.114	1146.361	607.652	1.0272
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1422.72	1352.662	1599.114	1146.361	607.652	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1421.297	1361.751	1605.433	1146.337	608.267	NA
3955.575	6907.658	11186.559	5875.135	18133.557	1183.276	6894.335	6114.946	32513.678	423.044	333.641	1510.444	4655.37	13803.604	319.911	11998.643	293.331	8772.298	5256.861	18627.688	9069.432	6309.033	4127.063	7879.001	4214.602	88.202	1166.877	1250.78	2121.682	1444.51	1326.138	547.731	1007.359	462.431	509.597	8196.446	1645.674	335.481	1908.7	1444.775	682.855	352.412	377.774	1332.825	4989.476	507.842	984.062	277.31	1408.63	1347.79	1619.762	1146.691	603.807	1.0366
3837.759	6912.861	11611.368	5709.956	18267.488	1198.77	7004.753	6209.722	31718.018	458.972	338.235	1546.63	4652.421	14272.134	313.46	11566.286	289.592	8699.451	5359.377	19244.676	9140.289	6440.583	4241.278	7926.585	4216.505	85.405	1168.969	1222.646	2103.972	1472.307	1341.511	565.545	984.352	459.824	499.99	8439.102	1671.494	337.896	1925.812	1380.944	683.785	343.945	371.904	1294.286	4959.064	498.393	974.458	283.952	1393.18	1346.849	1596.52	1139.059	595.315	1.0433
3933.886	7010.771	11953.808	5780.634	18390.749	1201.526	7075.709	6228.196	31718.221	471.715	339.48	1551.779	4712.822	14484.9	316.043	11731.426	282.116	8775.717	5345.402	19502.076	9133.635	6478.49	4260.791	8054.161	4237.164	85.395	1150.199	1220.912	2117.549	1459.678	1327.407	569.743	987.873	474.991	501.834	8540.803	1670.796	354.683	1864.335	1389.114	690.784	356.377	380.171	1276.554	5232.902	492.86	978.132	270.636	1394.374	1353.387	1529.358	1139.091	587.14	1.0492
3943.451	6996.424	11476.173	5711.325	18125.471	1188.259	7068.303	6198.221	31878.35	454.457	340.5	1554.043	4631.963	14231.439	317.125	11868.74	282.73	8576.938	5292.42	19341.729	9097.257	6447.624	4187.246	7991.234	4247.631	85.152	1154.11	1198.848	2113.066	1443.21	1313.401	572.567	991.978	470.277	499.33	8403.854	1640.611	351.721	1829.844	1415.753	676.648	355.02	401.543	1258.325	5059.983	495.559	973.887	273.055	1398.524	1350.469	1518.332	1138.007	587.976	1.053
3867.869	6778.425	11366.92	5607.542	17858.377	1173.785	6968.425	6078.689	31883.209	461.326	338.782	1515.742	4611.924	14239.369	302.548	11404.23	276.974	8424.29	5208.649	18994.404	9009.506	6370.173	4282.431	7772.212	4169.087	83.592	1142.16	1163.054	2113.066	1365.926	1246.623	573.471	987.885	465.878	492.381	8370.284	1601.526	348.753	1753.95	1318.571	661.746	362.833	389.976	1215.72	4819.566	495.909	961.779	280.732	1398.524	1345.423	1518.332	1137.992	587.976	1.0667
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1398.524	1345.423	1518.332	1137.992	587.976	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1373.905	1328.255	1487.774	1117.406	568.656	NA
3902.077	6792.007	11540.055	5559.08	17912.074	1184.269	7035.922	6108.138	32080.156	482.203	338.784	1539.821	4702.109	14370.559	300.88	11458.732	284.886	8430.954	5307.73	19333.879	9116.287	6443.706	4312.672	7544.612	4083.419	82.802	1140.208	1169.659	2034.936	1365.82	1239.662	585.054	955.572	468.612	494.724	8289.223	1557.641	360.451	1764.703	1368.499	666.502	368.28	399.722	1243.337	4497.13	504.562	961.776	289.613	1345.37	1320.092	1392.545	1088.005	549.733	1.0692
3876.141	6696.441	11639.247	5571.158	17725.115	1169.335	6964.119	6050.428	32270.045	461.382	335.219	1522.099	4684.362	14366.155	295.354	11277.86	286.833	8391.883	5258.655	19139.754	9016.324	6379.603	4262.982	7444.534	4071.807	81.065	1122.251	1168.629	1977.706	1373.405	1225.164	571.773	920.679	467.685	489.084	8191.055	1515.354	355.433	1784.4	1412.54	652.556	367.601	399.722	1238.06	4470.479	498.529	957.463	281.144	1314.825	1293.293	1457.579	1090.296	531.292	1.0637
3759.315	6531.082	11208.073	5634.716	17309.764	1131.06	6767.07	5895.553	32003.777	439.837	333.301	1488.255	4639.805	14175.264	296.614	11042.286	279.852	8424.273	5112.628	18610.717	8878.352	6167.348	4256.126	7484.195	4050.391	79.446	1117.332	1182.361	1878.474	1340.528	1183.242	564.192	924.266	461.056	487.122	8224.006	1571.864	351.044	1729.41	1383.528	646.974	367.368	399.682	1226.696	4597.258	501.943	948.82	276.879	1325.767	1298.23	1508.015	1094.865	546.05	1.0626
3803.588	6522.962	11242.901	5657.752	17614.141	1154.897	6806.263	5927.585	31889.145	455.028	340.284	1492.099	4573.433	14127.933	297.361	11284.891	280.788	8427.078	5080.62	18727.439	8898.804	6255.668	4279.765	7619.18	4094.14	80.681	1120.7	1167.767	1971.68	1346.912	1208.526	546.693	947.226	463.749	481.845	8414.983	1556.222	348.727	1726.359	1401.323	678.592	366.753	399.525	1249.127	4671.833	502.133	950.286	277.064	1354.991	1325.276	1519.507	1085.908	547.006	1.0636
3766.068	6431.888	11221.67	5524.974	17699.172	1141.741	6764.414	5846.84	31552.129	459.183	341.696	1471.266	4564.002	14114.059	298.451	11099.976	278.109	8310.409	5041.354	18452.75	8864.457	6171.586	4295.582	7365.972	4084.609	79.873	1102.503	1146.529	1971.68	1328.106	1205.373	546.693	932.399	463.749	471.641	8404.979	1531.261	348.161	1695.469	1400.843	659.382	359.749	399.127	1257.22	4580.243	501.991	936.348	284.799	1354.991	1322.32	1519.507	1085.923	546.208	1.0593
